,CustomerID,FirstName,LastName,AddressLine1,City,StateProvinceName,CountryRegionName,PostalCode,PhoneNumber,BirthDate,Education,Occupation,Gender,MaritalStatus,HomeOwnerFlag,NumberCarsOwned,NumberChildrenAtHome,TotalChildren,YearlyIncome,AveMonthSpend,BikeBuyer
12594,25175,Nathan,Chen,2095 Sierra Drive,Sammamish,Washington,United States,98074,250-555-0110,1962-10-04,Partial College,Professional,0,0,1,3,2,2,137861,107,1
12595,25176,Edward,Flores,9542 Dubne Court,Novato,California,United States,94947,116-555-0180,1962-06-14,Bachelors ,Management,0,0,0,4,2,2,169763,114,1
12596,25177,Alberto,Gomez,4823 Park Blvd.,Cliffside,British Columbia,Canada,V8Y 1L1,837-555-0140,1961-09-16,Partial College,Professional,0,1,1,3,4,5,97180,139,1
12597,25178,Jasmine,Kelly,6833 Filomena,Edmonds,Washington,United States,98020,366-555-0155,1961-04-21,Partial College,Professional,1,1,1,3,4,5,107937,99,1
12598,25179,Miguel,Thompson,7284 Adobe Dr.,Edmonds,Washington,United States,98020,798-555-0146,1961-02-05,Partial College,Professional,0,1,1,3,4,5,119891,146,1
12599,25180,Ana,Simmons,9094 Reading Dr,Lynnwood,Washington,United States,98036,354-555-0127,1961-03-25,High School,Professional,1,0,1,1,3,4,114156,75,1
12600,25181,Jesse,Torres,9732 Hamilton Ct.,Portland,Oregon,United States,97205,225-555-0119,1961-06-22,High School,Professional,0,1,1,1,3,4,113311,132,1
12601,25182,Natalie,Simmons,1201 Olive Hill,Salem,Oregon,United States,97301,930-555-0153,1961-03-05,High School,Professional,1,1,1,2,3,4,93073,83,1
12602,25183,Michael,Thomas,5734 Ashford Court,Seattle,Washington,United States,98104,595-555-0169,1961-04-06,High School,Professional,0,1,1,2,3,4,123998,129,1
12603,25184,Peter,Tang,9094 William Reed Dr,Colma,California,United States,94014,211-555-0161,1961-03-25,Partial College,Professional,0,0,1,4,3,3,166820,130,1
12604,25185,Jade,Reed,1690 K St.,Redwood City,California,United States,94063,257-555-0139,1961-07-08,Bachelors ,Management,1,0,0,3,3,3,159931,87,1
12605,25186,Angelica,Coleman,9866 Santa Lucia Dr,Santa Monica,California,United States,90401,166-555-0174,1955-10-03,Partial College,Professional,1,1,1,1,2,3,109306,70,0
12606,25187,Sydney,Scott,5601 Garrow Drive,Oregon City,Oregon,United States,97045,895-555-0191,1935-08-15,Graduate Degree,Management,1,1,1,2,0,2,65366,38,0
12607,25188,Kevin,Li,4914 Sierra Drive,Sooke,British Columbia,Canada,V0,640-555-0153,1936-01-13,Partial College,Professional,0,1,1,2,0,3,59259,63,0
12608,25189,Aidan,Hayes,1584 S. Forest Hill,Bremerton,Washington,United States,98312,744-555-0145,1936-04-14,Graduate Degree,Management,0,1,1,2,0,2,84324,70,0
12609,25190,Allison,Morris,5514 Cape Cod Way,Woodburn,Oregon,United States,97071,140-555-0158,1936-06-14,Graduate Degree,Management,1,1,1,2,0,2,85943,44,0
12610,25191,Austin,Gonzales,1254 Roux Court,Mill Valley,California,United States,94941,678-555-0120,1936-06-10,Graduate Degree,Management,0,0,0,4,3,3,196511,111,0
12611,25192,Janet,Gill,91 Kalima Place,Burien,Washington,United States,98168,921-555-0114,1960-08-01,High School,Professional,1,0,1,3,3,4,108842,82,1
12612,25193,Stephanie,Howard,8850 Via Del Sol,Lynnwood,Washington,United States,98036,886-555-0125,1960-10-08,High School,Professional,1,0,1,4,3,4,106863,79,0
12613,25194,Jada,Bell,2751 Fabian Way,Salem,Oregon,United States,97301,928-555-0194,1954-06-10,Partial High School,Skilled Manual,1,0,1,2,0,3,53883,44,0
12614,25195,Alexandra,Wilson,6441 Gordon Ct.,Concord,California,United States,94519,890-555-0148,1954-10-20,Partial High School,Skilled Manual,1,0,0,2,0,3,72675,46,0
12615,25196,Aaron,Yang,3005 Ruby Lane,Langley,British Columbia,Canada,V3A 4R2,685-555-0147,1954-10-24,High School,Professional,0,1,1,2,0,2,91772,79,0
12616,25198,Michelle,Ramirez,6508 Cedar Street,Novato,California,United States,94947,549-555-0191,1954-05-09,Partial High School,Skilled Manual,1,1,1,2,0,2,76414,45,0
12617,25199,Kyle,Griffin,6512 Button Court,El Cajon,California,United States,92020,340-555-0171,1953-04-21,Graduate Degree,Management,0,1,1,2,0,3,104529,83,0
12618,25200,Nathan,Williams,1201 Paso Del Rio Way,Spokane,Washington,United States,99202,838-555-0120,1952-08-16,Partial College,Professional,0,1,1,2,0,3,65094,70,0
12619,25201,Hunter,Gonzalez,4289 Wellington Avenue,Daly City,California,United States,94015,164-555-0130,1951-03-19,Partial College,Professional,0,1,1,2,0,3,76919,78,0
12620,25202,Jonathan,King,4201 Logan Court,Milwaukie,Oregon,United States,97222,801-555-0140,1951-07-25,Partial College,Professional,0,0,1,2,0,3,76000,74,1
12621,25203,Caroline,Wood,8406 S Royal Links Circle,Bellflower,California,United States,90706,579-555-0141,1951-02-23,Partial College,Professional,1,0,0,2,0,3,63211,45,0
12622,25204,Kelly,Barnes,8783 Blocking Ct,Torrance,California,United States,90505,817-555-0110,1950-09-20,Partial College,Professional,1,0,0,2,0,4,50613,47,1
12623,25205,John,Jones,8113 Carlisle Way,Beverly Hills,California,United States,90210,825-555-0143,1949-09-14,High School,Professional,0,0,1,2,0,4,52027,61,0
12624,25206,Ryan,Bryant,6658 Radar Blvd,Lakewood,California,United States,90712,837-555-0116,1949-10-06,High School,Professional,0,0,1,2,0,4,55889,70,0
12625,25207,Destiny,Moore,1099 Catalpa Court,Redmond,Washington,United States,98052,264-555-0128,1949-02-09,High School,Professional,1,0,1,2,0,4,48322,43,0
12626,25208,Daniel,Taylor,1830 Tabora Drive,El Cajon,California,United States,92020,758-555-0132,1949-10-07,High School,Professional,0,0,1,2,0,4,45957,66,0
12627,25209,Emma,Walker,2601 Amaranth Way,Shawnee,British Columbia,Canada,V8Z 4N5,885-555-0197,1949-10-04,High School,Professional,1,0,0,2,0,4,58837,46,0
12628,25210,Kathryn,Xu,4308 Sand Pointe Lane,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0166,1964-11-25,Bachelors ,Professional,1,1,1,2,4,4,78890,92,1
12629,25211,Diane,Torres,2924 Michigan Blvd.,Matraville,New South Wales,Australia,2036,1 (11) 500 555-0143,1964-07-14,Bachelors ,Professional,1,1,1,3,4,4,76105,83,0
12630,25212,Alberto,Ruiz,4775 Kentucky Dr.,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0161,1963-07-02,Bachelors ,Professional,0,1,1,1,5,5,92442,154,1
12631,25213,Cheryl,Gutierrez,1462 Summit View Dr.,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0117,1963-09-27,Bachelors ,Professional,1,0,1,1,0,0,77360,46,1
12632,25214,Roger,Chander,2894 Foothill Way,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0130,1963-02-04,Bachelors ,Professional,0,0,0,1,0,0,123074,72,1
12633,25215,Natalie,Gonzalez,8102 Birch Bark Road,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0161,1963-02-15,Bachelors ,Professional,1,0,0,1,0,0,94102,48,1
12634,25216,Rachael,Raman,4817 Julpum Loop,Findon,South Australia,Australia,5023,1 (11) 500 555-0195,1963-06-08,Bachelors ,Professional,1,0,0,1,0,0,104094,48,1
12635,25217,Byron,Martin,4024 Dos Encinas,Brisbane,Queensland,Australia,4000,1 (11) 500 555-0166,1967-10-17,Bachelors ,Professional,0,1,0,4,5,5,137497,166,1
12636,25218,Christy,Sun,2314 Chelsea Way,Geelong,Victoria,Australia,3220,1 (11) 500 555-0156,1967-08-19,Bachelors ,Professional,1,1,1,0,2,2,106794,74,0
12637,25219,Karla,Lal,352 Margo Dr.,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0111,1967-03-20,Bachelors ,Professional,1,1,0,0,4,4,115231,100,1
12638,25220,Emily,Anderson,1639 Atchinson Stage Ct.,Caloundra,Queensland,Australia,4551,1 (11) 500 555-0192,1961-11-22,Partial College,Skilled Manual,1,1,1,1,0,1,76838,56,0
12639,25223,Armando,Ortega,8552 Oak Park Blvd,Sydney,New South Wales,Australia,1002,1 (11) 500 555-0187,1966-03-21,Graduate Degree,Management,0,0,0,3,0,0,177505,80,1
12640,25224,Keith,Kumar,8084 Cardiff Drive,Darlinghurst,New South Wales,Australia,2010,1 (11) 500 555-0199,1965-03-27,Bachelors ,Professional,0,0,0,1,0,0,104880,78,1
12641,25225,Alicia,Yuan,5629 San Francisco,Findon,South Australia,Australia,5023,1 (11) 500 555-0117,1965-04-24,Bachelors ,Professional,1,0,1,1,0,0,80712,46,0
12642,25226,Robert,Kumar,6121 Cook Pk,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0129,1965-11-09,Bachelors ,Professional,0,0,1,1,0,0,107303,74,1
12643,25229,Autumn,Zhou,8096 West M Street,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0191,1964-03-15,Bachelors ,Professional,1,0,1,1,0,0,81345,48,1
12644,25230,Sophia,Carter,5359 S. Silver Spring,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0182,1964-11-16,Bachelors ,Professional,1,0,0,1,0,0,83773,51,1
12645,25231,Olivia,Moore,2856 High St.,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0119,1959-06-22,Bachelors ,Professional,1,0,0,1,0,1,100752,57,0
12646,25232,Kellie,Blanco,2973 Cardinet Drive,East Brisbane,Queensland,Australia,4169,1 (11) 500 555-0137,1959-03-13,Bachelors ,Professional,1,1,1,1,0,5,116014,58,0
12647,25233,Nathaniel,Ward,558 Levee Rd.,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0182,1959-05-09,Bachelors ,Professional,0,1,1,1,0,4,137238,92,1
12648,25234,Monica,Patel,40 Ellis St.,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0134,1963-10-10,Bachelors ,Professional,1,0,1,2,0,0,75478,48,1
12649,25235,Monique,Torres,8421 St. Francis,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0181,1962-12-28,Partial College,Skilled Manual,1,1,1,1,0,1,75744,50,0
12650,25237,Roger,Sun,7236 Tanager Circle,Rockhampton,Queensland,Australia,4700,1 (11) 500 555-0165,1962-06-18,Partial College,Skilled Manual,0,1,1,2,4,5,94505,137,1
12651,25238,Kristopher,Madan,5205 Coralie Drive,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0173,1962-01-16,Partial College,Skilled Manual,0,1,1,2,4,5,97656,142,1
12652,25239,Isabella,Barnes,4055 Leonard Ct.,Warrnambool,Victoria,Australia,3280,1 (11) 500 555-0177,1962-06-25,Partial College,Skilled Manual,1,1,1,2,4,5,78137,88,1
12653,25240,Ross,Rana,8869 San Onofre Court,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0167,1961-08-18,Partial College,Skilled Manual,0,1,1,3,4,5,78857,133,1
12654,25242,Susan,Hu,7943 Walnut Ave,North Ryde,New South Wales,Australia,2113,1 (11) 500 555-0181,1958-04-21,Bachelors ,Management,1,0,0,1,0,2,83677,50,0
12655,25243,Tonya,Rai,9551 Alet Court,Cloverdale,South Australia,Australia,6105,1 (11) 500 555-0195,1958-03-08,Bachelors ,Management,1,0,1,2,0,4,104049,50,0
12656,25244,Jay,Weber,5785 American Beauty Dr,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0176,1957-03-07,Partial College,Skilled Manual,0,0,1,1,0,1,92234,73,0
12657,25246,Warren,Lal,5514 Cape Cod Way,Bendigo,Victoria,Australia,3550,1 (11) 500 555-0130,1936-06-14,Bachelors ,Management,0,1,1,1,0,2,75108,66,0
12658,29450,Bradley,Chande,"1, place de Brazaville",Colomiers,Garonne (Haute),France,31770,1 (11) 500 555-0169,1942-11-07,Partial College,Manual,0,0,1,1,0,2,19143,52,0
12659,25249,Alexandra,Watson,2904 San Simeon Ct.,Goulburn,New South Wales,Australia,2580,1 (11) 500 555-0134,1957-08-08,Partial College,Skilled Manual,1,0,0,1,0,1,70536,50,0
12660,25250,Anthony,Walker,2131 Minert Rd.,Gold Coast,Queensland,Australia,4217,1 (11) 500 555-0154,1957-04-11,Partial College,Skilled Manual,0,0,0,1,0,1,94999,72,1
12661,25251,Toni,Rodriguez,5007 Castle Rock Rd.,Hawthorne,Queensland,Australia,4171,1 (11) 500 555-0114,1957-06-22,Partial College,Skilled Manual,1,0,1,1,0,1,94035,53,0
12662,25253,Ryan,Miller,5502 Sun View Terr.,Issaquah,Washington,United States,98027,341-555-0122,1976-01-13,High School,Skilled Manual,0,1,1,2,0,0,45782,70,0
12663,25255,Logan,Lal,9669 Vista Court,San Francisco,California,United States,94109,508-555-0111,1975-04-27,High School,Skilled Manual,0,1,1,2,0,0,61160,68,1
12664,25256,Eric,Hill,6565 Jamie Way,Shawnee,British Columbia,Canada,V9B 5T2,614-555-0127,1975-04-28,High School,Skilled Manual,0,1,1,2,0,0,58361,69,0
12665,25257,Harold,Sanchez,7179 Golden Rain,Chula Vista,California,United States,91910,871-555-0179,1980-10-02,High School,Skilled Manual,0,1,1,2,0,0,57328,69,0
12666,25258,Micheal,Vazquez,1314 Greenview Court,Colma,California,United States,94014,251-555-0141,1980-08-13,High School,Skilled Manual,0,1,1,2,0,0,65917,75,0
12667,25259,Ethan,Thomas,5751 San Vincente Drive,Spokane,Washington,United States,99202,185-555-0143,1979-09-22,High School,Skilled Manual,0,1,0,2,0,0,50970,69,0
12668,25260,Dalton,Howard,6925 Post Road,Yakima,Washington,United States,98901,635-555-0176,1978-08-11,High School,Skilled Manual,0,0,1,2,0,0,55432,68,0
12669,25261,Eduardo,Phillips,4623 St. George Dr,Grossmont,California,United States,91941,201-555-0146,1978-10-02,High School,Skilled Manual,0,1,1,2,0,0,49782,72,0
12670,25262,Andre,Chandra,6034 Thunderbird Dr.,Melton,Victoria,Australia,3337,1 (11) 500 555-0199,1938-09-06,Bachelors ,Management,0,1,0,2,0,2,69355,67,0
12671,25263,Audrey,Carlson,2341 Breaker Dr.,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0160,1938-09-14,Bachelors ,Management,1,0,1,2,0,2,69295,43,0
12672,25264,Wyatt,Bryant,4744 Mary Dr.,Bellflower,California,United States,90706,367-555-0158,1977-04-16,High School,Skilled Manual,0,0,1,2,0,0,51869,70,0
12673,25265,Hannah,Smith,5795 Morning Glory Dr.,Haney,British Columbia,Canada,V2W 1W2,805-555-0118,1979-02-22,Partial High School,Clerical,1,0,0,2,0,0,46153,44,1
12674,25266,Kari,Suri,6386 Holiday Hill Dr,Hobart,Tasmania,Australia,7001,1 (11) 500 555-0184,1939-04-23,Partial College,Clerical,1,0,0,2,0,2,52515,39,0
12675,25267,Arthur,Malhotra,9641 Matterhorn Ct.,Lavender Bay,New South Wales,Australia,2060,1 (11) 500 555-0157,1939-05-22,Bachelors ,Management,0,1,1,2,0,2,76055,70,0
12676,25269,Tabitha,Martin,7375 Kipling Court,Wollongong,New South Wales,Australia,2500,1 (11) 500 555-0138,1939-04-03,Graduate Degree,Management,1,0,1,1,0,2,95068,47,0
12677,25270,Gloria,Diaz,7770 Mota Dr.,Findon,South Australia,Australia,5023,1 (11) 500 555-0157,1943-09-03,Bachelors ,Management,1,1,0,2,0,2,51223,49,0
12678,25271,Mario,Shan,7838 Euclid Ave.,Port Macquarie,New South Wales,Australia,2444,1 (11) 500 555-0173,1943-11-28,Bachelors ,Management,0,0,0,2,0,2,78213,62,0
12679,25272,Edwin,Xu,9231 Santa Ana Drive,Springwood,New South Wales,Australia,2777,1 (11) 500 555-0118,1943-03-22,Graduate Degree,Management,0,0,0,1,0,2,107885,74,0
12680,25273,Karl,Rai,9436 Oakmead,St. Leonards,New South Wales,Australia,2065,1 (11) 500 555-0175,1943-06-05,Graduate Degree,Management,0,1,0,1,0,2,110433,74,0
12681,25274,Samantha,Henderson,6346 Doyle,Marysville,Washington,United States,98270,647-555-0136,1976-08-13,High School,Skilled Manual,1,0,0,2,0,0,45349,48,0
12682,25275,Christina,Watson,973 Broadway Street,Port Orchard,Washington,United States,98366,757-555-0167,1976-02-26,High School,Skilled Manual,1,0,0,2,0,0,43360,43,0
12683,25276,Mackenzie,Richardson,2422 Brookview Drive,Yakima,Washington,United States,98901,171-555-0149,1976-07-08,Partial College,Skilled Manual,1,0,0,1,0,0,35729,46,0
12684,25277,Jermaine,Fernandez,1434 Boxwood Drive,Concord,California,United States,94519,248-555-0154,1976-01-15,Partial College,Skilled Manual,0,0,1,1,0,0,60323,65,0
12685,25278,Brianna,Butler,7861 Yosemite Dr.,Downey,California,United States,90241,597-555-0147,1976-12-21,Partial College,Skilled Manual,1,1,1,1,0,0,47558,51,0
12686,25279,Jordyn,Barnes,2983 Yosemite Ct,Spring Valley,California,United States,91977,211-555-0131,1976-03-10,Partial College,Skilled Manual,1,0,0,1,0,0,43027,41,0
12687,25280,Emily,Price,26 Leland Way,Torrance,California,United States,90505,525-555-0171,1976-06-05,Partial College,Skilled Manual,1,0,0,1,0,0,48715,40,0
12688,25281,Jeremy,Allen,5091 Laurel Dr.,Renton,Washington,United States,98055,337-555-0184,1975-09-14,High School,Skilled Manual,0,0,0,2,0,0,44755,62,0
12689,25282,Gabriel,Perez,1349 Sol St.,Coronado,California,United States,92118,567-555-0195,1974-01-10,Partial College,Skilled Manual,0,0,0,1,0,0,49258,64,1
12690,25283,Caitlin,Howard,7817 Mt. Wilson Way,Los Angeles,California,United States,90012,539-555-0190,1974-09-04,Partial College,Skilled Manual,1,0,0,1,0,0,33750,42,0
12691,25284,Allison,Mitchell,5739 Pleasant Hill Rd.,Downey,California,United States,90241,246-555-0179,1972-06-19,Partial College,Skilled Manual,1,0,1,2,0,0,85513,49,1
12692,25285,Noah,Williams,8100 Contra Loma Blvd.,Edmonds,Washington,United States,98020,477-555-0174,1972-06-02,Partial College,Skilled Manual,0,0,1,2,0,0,104061,73,0
12693,25286,Zachary,Powell,3115 Warmcastle Ct,Torrance,California,United States,90505,615-555-0121,1972-09-04,Bachelors ,Management,0,0,0,1,0,0,121065,73,0
12694,25287,Paige,Sanders,243 Pine Dr,Langley,British Columbia,Canada,V3A 4R2,569-555-0191,1972-11-16,Bachelors ,Management,1,0,0,1,0,0,107317,48,0
12695,25288,Jordyn,Flores,6228 Rivewview,Langford,British Columbia,Canada,V9,554-555-0169,1968-09-08,Bachelors ,Management,1,0,0,1,0,0,112003,50,0
12696,25289,Amanda,Bradley,6797 Almondtree Circle,Oregon City,Oregon,United States,97045,240-555-0134,1968-09-01,Bachelors ,Management,1,0,0,1,0,0,114140,57,0
12697,25290,Jackson,Mitchell,5615 Detroit Ave.,Milwaukie,Oregon,United States,97222,636-555-0168,1968-10-23,Bachelors ,Management,0,0,1,1,4,4,143333,143,1
12698,25291,Marissa,Griffin,9903 Mt. Washington Way,Everett,Washington,United States,98201,270-555-0131,1968-04-26,Bachelors ,Management,1,1,1,1,4,4,97558,91,1
12699,25292,Eduardo,Adams,4283 Meaham Drive,San Diego,California,United States,92102,414-555-0196,1967-05-15,Bachelors ,Management,0,0,1,3,1,1,165106,102,1
12700,25293,Eric,Gonzales,237 El Centro,Lake Oswego,Oregon,United States,97034,157-555-0121,1963-10-23,Bachelors ,Management,0,1,1,0,3,4,133479,137,1
12701,25294,Sharon,Sharma,3528 Sweetwater Drive,North Sydney,New South Wales,Australia,2055,1 (11) 500 555-0110,1971-10-19,Partial High School,Management,1,0,1,4,5,5,134613,96,1
12702,25295,Chad,Raje,1660 Bonifacio St.,Melbourne,Victoria,Australia,3000,1 (11) 500 555-0169,1969-09-01,Partial High School,Management,0,1,1,4,5,5,160566,172,1
12703,25296,Christina,Stewart,"29, avenue de la Gare",Saint Germain en Laye,Yveline,France,78100,1 (11) 500 555-0193,1957-01-05,Partial College,Professional,1,1,1,4,3,3,87782,80,0
12704,25298,Cedric,He,3627 Warren Street,High Wycombe,England,United Kingdom,HP10 9QY,1 (11) 500 555-0121,1980-04-25,Partial High School,Manual,0,1,1,2,0,0,18668,59,0
12705,25299,Hector,Romero,"29, boulevard Beau Marchais",Lille,Nord,France,59000,1 (11) 500 555-0181,1980-10-26,Partial High School,Manual,0,1,1,2,0,0,19478,57,0
12706,25300,Jamie,Ashe,Platz des Landtags 25,Hannover,Nordrhein-Westfalen,Germany,30601,1 (11) 500 555-0183,1980-05-02,Partial High School,Manual,0,1,1,2,0,0,32372,63,0
12707,25301,Raul,Black,2206 Countrywood Ct,Cambridge,England,United Kingdom,CB4 4BZ,1 (11) 500 555-0131,1980-05-19,Partial High School,Manual,0,0,1,2,0,0,23500,61,0
12708,25302,Manuel,Mehta,Kapellstr 4266,Stuttgart,Saarland,Germany,70452,1 (11) 500 555-0114,1978-05-26,High School,Manual,0,0,0,1,0,0,26488,59,0
12709,25303,Jeremiah,Hernandez,Kalkweg 25,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0116,1973-05-28,High School,Manual,0,0,1,1,0,0,40171,61,0
12710,25304,Ruben,Carlson,673 Noah Court,Stoke-on-Trent,England,United Kingdom,AS23,1 (11) 500 555-0156,1972-09-17,Partial High School,Manual,0,0,1,2,0,0,16431,54,0
12711,25305,Ivan,Rodriguez,Erftplatz 22,Frankfurt am Main,Hamburg,Germany,60082,1 (11) 500 555-0110,1973-05-10,Bachelors ,Skilled Manual,0,1,1,1,1,1,61711,89,1
12712,25306,Glenn,Zeng,Königsteiner Straße 750,München,Hessen,Germany,80074,1 (11) 500 555-0119,1973-12-24,Bachelors ,Skilled Manual,0,1,1,1,1,1,63698,85,0
12713,25309,Karen,Zhou,Parkstr 51,Eilenburg,Brandenburg,Germany,4838,1 (11) 500 555-0168,1972-05-26,High School,Manual,1,0,1,1,0,0,36192,37,1
12714,25310,Janelle,Kapoor,Residenz Straße 944,Mühlheim,Hamburg,Germany,63151,1 (11) 500 555-0112,1971-10-12,Partial High School,Manual,1,0,0,2,0,0,24492,40,0
12715,25311,Laura,Zhang,"5, rue des Bouchers",Orleans,Loiret,France,45000,1 (11) 500 555-0149,1972-12-04,Bachelors ,Skilled Manual,1,1,1,1,1,1,46996,60,0
12716,25312,Erik,Ramos,590 Raven Court,London,England,United Kingdom,EC1R 0DU,1 (11) 500 555-0179,1972-04-08,Partial College,Clerical,0,1,1,0,2,2,57558,102,0
12717,25313,Trevor,Coleman,1492 Bermad Dr.,Esher-Molesey,England,United Kingdom,EM15,1 (11) 500 555-0143,1971-05-03,Partial High School,Manual,0,0,0,2,0,0,12929,56,0
12718,25314,Charles,Bell,"9839, boulevard Beau Marchais",Chatou,Yveline,France,78400,1 (11) 500 555-0179,1971-11-04,Partial High School,Manual,0,0,0,2,0,0,15637,61,0
12719,25316,Ronnie,Zhu,3337 Pinehurst Court,Lieusaint,Seine et Marne,France,77127,1 (11) 500 555-0112,1971-10-17,Partial High School,Manual,0,0,0,2,0,0,18940,58,1
12720,25317,Erick,Garcia,Hans-Rosenthal-Platz 209,Offenbach,Saarland,Germany,63009,1 (11) 500 555-0189,1971-09-21,Partial High School,Manual,0,0,0,2,0,0,20327,63,0
12721,25318,Dennis,Wang,Hochstr 2666,Saarlouis,Saarland,Germany,66740,1 (11) 500 555-0175,1971-06-24,Partial High School,Manual,0,0,1,2,0,0,13155,58,0
12722,25319,Ruben,Chandra,Midi-Couleurs,Croix,Nord,France,59170,1 (11) 500 555-0180,1971-03-02,High School,Manual,0,1,0,1,0,0,52555,75,0
12723,25320,Shannon,Hernandez,"88, avenue de l´ Union Centrale",Paris,Seine (Paris),France,75017,1 (11) 500 555-0133,1971-09-11,High School,Manual,0,0,0,1,0,0,39737,69,0
12724,25321,Francis,Suarez,"88, avenue de l´ Union Centrale",Paris,Seine (Paris),France,75008,1 (11) 500 555-0177,1970-03-07,Partial College,Clerical,0,0,1,0,2,2,59015,89,1
12725,25322,Tina,Perez,Am Gallberg 644,Berlin,Saarland,Germany,12171,1 (11) 500 555-0149,1971-03-07,Partial College,Clerical,1,0,0,1,2,2,32851,61,0
12726,25323,Lance,Diaz,Parise Straße 1252,Hamburg,Hamburg,Germany,20354,1 (11) 500 555-0111,1971-05-04,Partial College,Clerical,0,1,1,1,2,2,49053,99,0
12727,25324,Bethany,Andersen,3999 Tobi Drive,Wokingham,England,United Kingdom,RG41 1QW,1 (11) 500 555-0187,1971-08-23,Partial College,Clerical,1,0,1,2,2,2,44053,56,1
12728,25325,Wyatt,Parker,6745 Salem St,York,England,United Kingdom,YO15,1 (11) 500 555-0117,1918-02-16,Partial High School,Manual,0,0,0,2,0,4,20502,34,0
12729,25326,Hunter,Scott,"487, place de la Concorde",Drancy,Seine Saint Denis,France,93700,1 (11) 500 555-0146,1970-03-05,Partial College,Clerical,0,1,1,2,2,2,54594,101,1
12730,25328,Rachel,Price,431 Riverside Drive,Haney,British Columbia,Canada,V2W 1W2,554-555-0116,1974-06-16,Partial College,Clerical,1,1,1,2,3,3,32783,68,0
12731,25329,Jacquelyn,Moreno,9347 Arlington Way,Colma,California,United States,94014,174-555-0120,1974-06-20,Partial College,Clerical,1,0,0,2,3,3,58230,67,0
12732,25330,Madison,Gonzales,3967 Arlington Way,Spring Valley,California,United States,91977,736-555-0141,1929-09-21,Graduate Degree,Skilled Manual,1,1,1,1,0,1,40676,39,0
12733,25331,James,White,7727 Hitchcock,Shawnee,British Columbia,Canada,V9B 5T2,317-555-0125,1966-10-02,Graduate Degree,Skilled Manual,0,1,0,0,0,0,136025,87,0
12734,25332,Jackson,Bryant,5433 Park Glenn,Victoria,British Columbia,Canada,V8V,680-555-0163,1966-07-26,Graduate Degree,Skilled Manual,0,1,0,0,0,0,127302,88,1
12735,25333,Robert,Coleman,8477 Riverwood Circle,Beaverton,Oregon,United States,97005,284-555-0154,1966-07-26,Graduate Degree,Skilled Manual,0,0,0,0,0,0,123761,81,1
12736,25334,Marcus,Gonzales,2348 Polaris Dr.,Edmonds,Washington,United States,98020,152-555-0147,1966-04-14,Graduate Degree,Skilled Manual,0,1,1,0,0,0,143896,88,1
12737,25335,Cesar,Rodriguez,1800 Honey Court,Cliffside,British Columbia,Canada,V8Y 1L1,247-555-0191,1954-04-15,Partial High School,Manual,0,0,0,2,0,2,28993,60,1
12738,25336,Chase,Cook,6560 Chaparral Court,Edmonds,Washington,United States,98020,485-555-0158,1954-08-21,Partial High School,Clerical,0,0,1,2,0,3,23285,59,0
12739,25337,Megan,Washington,8751 Norse Drive,Milwaukie,Oregon,United States,97222,381-555-0127,1954-10-17,Partial High School,Clerical,1,0,0,2,0,3,10391,40,0
12740,25338,Jason,Perez,5795 Birch Bark Road,Oregon City,Oregon,United States,97045,350-555-0172,1954-10-12,Partial High School,Clerical,0,0,1,2,0,3,13445,56,0
12741,25339,Adrian,Rivera,1495 Linnet Court,Imperial Beach,California,United States,91932,383-555-0116,1954-04-13,Partial College,Clerical,0,1,1,1,0,1,49639,66,0
12742,25340,Adrian,James,891 Melinda Court,Metchosin,British Columbia,Canada,V9,156-555-0142,1955-11-21,Partial High School,Clerical,0,0,0,2,0,3,12447,57,0
12743,25341,Kaitlyn,Cook,5436 Via Del Sol,La Jolla,California,United States,92806,725-555-0122,1955-05-25,Partial High School,Clerical,1,0,0,2,0,3,15528,42,0
12744,25342,Seth,Hill,2998 Brook Street,Marysville,Washington,United States,98270,157-555-0143,1955-10-07,Partial High School,Clerical,0,0,0,2,0,3,20131,58,0
12745,25344,Thomas,Baker,5185 Relis Valley Road,Lynnwood,Washington,United States,98036,289-555-0149,1955-01-25,High School,Clerical,0,1,1,1,0,1,50197,66,0
12746,25345,Olivia,Powell,5118 Boxwood Dr.,Mill Valley,California,United States,94941,152-555-0127,1956-02-12,Partial High School,Clerical,1,0,1,2,0,3,34226,39,0
